layer,key,shape,numel,norm_a,norm_b,norm_ratio,mean_a,mean_b,mean_ratio,std_a,std_b,std_ratio,zero_frac_a,zero_frac_b,cos_sim,rel_l2_err,mean_rel_diff,max_rel_diff,pearson,max_abs_diff,mean_abs_diff,spearman,q01_abs_diff,q05_abs_diff,q50_abs_diff,q95_abs_diff,q99_abs_diff,shape_a,shape_b,note
16,model.layers.16.mlp.gate.weight,"(256, 7168)",1835008.0,62.05132293701172,51.242740631103516,1.210929036140442,5.022708137403242e-05,0.00040785904275253415,0.12314813584089279,0.045806992799043655,0.037825800478458405,1.2109986543655396,0.0,0.0,-0.006045570131391287,1.3007501363754272,7.540335178375244,741876.875,-0.0060577490366995335,0.5797119140625,0.046998463571071625,-0.005781804211437702,0.000732421875,0.003662109375,0.0392303466796875,0.116943359375,0.158447265625,,,
16,model.layers.16.mlp.shared_experts.down_proj.weight,"(7168, 2048)",14680064.0,45.100791931152344,251104.65625,0.0001796095457393676,-1.7717970877129119e-06,-2.9976879886817187e-05,-1771797.125,0.011771185323596,65.53763580322266,0.0001796095457393676,0.0,1.634870386624243e-05,0.0002968795888591558,5567.6328125,65712.6171875,80780443648.0,0.00029688020003959537,448.04638671875,48.38339614868164,0.0002285990776726976,0.5657444000244141,2.97802734375,36.00043487548828,128.0272216796875,192.0142822265625,,,
16,model.layers.16.mlp.shared_experts.gate_proj.weight,"(2048, 7168)",14680064.0,75.1307601928711,130005.640625,0.0005779038765467703,1.2982653970539104e-05,0.05368698015809059,0.00024182126799132675,0.01960892230272293,33.93107604980469,0.0005779045168310404,0.0,3.228868808946572e-05,-0.0009949448285624385,1730.3929443359375,38455.5234375,47546449920.0,-0.0009959937306120992,448.10986328125,23.628175735473633,-0.0005342925433069468,0.29296875,1.49395751953125,17.9735107421875,64.00457763671875,104.01129150390625,,,
16,model.layers.16.mlp.shared_experts.up_proj.weight,"(2048, 7168)",14680064.0,44.42267608642578,231655.15625,0.00019176208297722042,5.882713480787061e-07,-0.02174682356417179,588271.375,0.011594199575483799,60.46137237548828,0.00019176209752913564,0.0,1.825605249905493e-05,0.00033225773950107396,5214.794921875,68696.265625,169155641344.0,0.0003322761331219226,448.0419921875,44.06835174560547,0.00023528577003162354,0.5528564453125,2.74725341796875,31.9964599609375,127.99349975585938,191.99493408203125,,,
16,model.layers.16.post_attention_layernorm.weight,"(7168,)",7168.0,21.85596466064453,21.1302433013916,1.0343451499938965,0.25765517354011536,0.2483745515346527,1.037365436553955,0.015965156257152557,0.02447531931102276,0.6522961258888245,0.0,0.0,0.9932963848114014,0.11859513819217682,0.08163981139659882,43.869564056396484,0.0035362348426133394,0.2669830322265625,0.0164383165538311,-0.0008429907029494643,0.0,0.0009765625,0.009765625,0.046875,0.17008304595947266,,,
16,model.layers.16.self_attn.kv_a_layernorm.weight,"(512,)",512.0,1.6413148641586304,3.1232895851135254,0.5255084037780762,0.07236248254776001,0.13775405287742615,0.525301992893219,0.00502227945253253,0.008742628619074821,0.5744587182998657,0.0,0.0,0.9955077767372131,0.9123375415802002,0.9573056697845459,23.373056411743164,-0.020380252972245216,0.137664794921875,0.06567081809043884,-0.04975999891757965,0.03981933370232582,0.05322265625,0.066162109375,0.07470703125,0.078125,,,
16,model.layers.16.self_attn.kv_a_proj_with_mqa.weight,"(576, 7168)",4128768.0,48.50411605834961,189007.765625,0.0002566250041127205,1.2871667422587052e-05,-0.02249973826110363,12871667.0,0.02387087047100067,93.01851654052734,0.0002566249459050596,0.0,1.2110151146771386e-05,-0.00033388534211553633,3896.737060546875,108091.84375,180932296704.0,-0.0003337549860589206,448.1005859375,69.13089752197266,-0.0004219027468934655,0.6341350078582764,3.242462158203125,52.0023193359375,192.00613403320312,256.0146484375,,,
16,model.layers.16.self_attn.kv_b_proj.weight,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20480, 512)","(32768, 512)",shape_mismatch
16,model.layers.16.self_attn.o_proj.weight,,,,,,,,,,,,,,,,,,,,,,,,,,,"(7168, 12288)","(7168, 16384)",shape_mismatch
16,model.layers.16.self_attn.q_a_layernorm.weight,"(1536,)",1536.0,31.587980270385742,59.61455535888672,0.5298702716827393,0.7578989863395691,1.457768201828003,0.5199036598205566,0.2742241322994232,0.4343339800834656,0.6313669681549072,0.0,0.0,0.9039216637611389,1.0723196268081665,1.5023667812347412,10.138121604919434,0.028107762336730957,1.8603515625,0.7756137847900391,0.02677738480269909,0.03125,0.12109375,0.76953125,1.4580078125,1.629541039466858,,,
